filename,kelas,file_size_kb,format,dampak,penanganan,kategori_sampah,risk_level
R_2571.jpg,Logam,14.0,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2621.jpg,Logam,6.2,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2141.jpg,Logam,6.5,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1711.jpg,Logam,4.64,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1812.jpg,Logam,10.57,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2726.jpg,Logam,10.24,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2606.jpg,Logam,7.01,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2030.jpg,Logam,6.24,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2724.jpg,Logam,7.11,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2024.jpg,Logam,11.98,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8797.jpg,Logam,2.9,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4957.jpg,Logam,6.53,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2583.jpg,Logam,13.92,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1783.jpg,Logam,6.95,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8435.jpg,Logam,4.29,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2751.jpg,Logam,4.45,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2068.jpg,Logam,5.81,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8554.jpg,Logam,2.58,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2087.jpg,Logam,5.35,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8583.jpg,Logam,4.21,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4972.jpg,Logam,4.62,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8572.jpg,Logam,5.45,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8493.jpg,Logam,3.41,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2636.jpg,Logam,8.25,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8478.jpg,Logam,3.42,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2785.jpg,Logam,4.74,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2787.jpg,Logam,9.97,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2693.jpg,Logam,8.89,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1848.jpg,Logam,6.88,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4962.jpg,Logam,4.61,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1933.jpg,Logam,9.02,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2495.jpg,Logam,8.74,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8668.jpg,Logam,4.41,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1769.jpg,Logam,6.6,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1664.jpg,Logam,9.72,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2092.jpg,Logam,6.76,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8516.jpg,Logam,8.64,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4938.jpg,Logam,8.27,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4963.jpg,Logam,4.13,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1775.jpg,Logam,6.29,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1754.jpg,Logam,10.1,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8602.jpg,Logam,2.55,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2791.jpg,Logam,10.73,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2491.jpg,Logam,6.79,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2077.jpg,Logam,11.75,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2710.jpg,Logam,5.11,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2801.jpg,Logam,4.47,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8484.jpg,Logam,3.64,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2806.jpg,Logam,5.78,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1650.jpg,Logam,4.61,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2096.jpg,Logam,7.17,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1896.jpg,Logam,2.97,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8544.jpg,Logam,3.08,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1709.jpg,Logam,4.96,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2802.jpg,Logam,11.09,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1702.jpg,Logam,5.52,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8426.jpg,Logam,3.24,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1875.jpg,Logam,7.67,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2702.jpg,Logam,12.14,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2619.jpg,Logam,9.45,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2503.jpg,Logam,6.29,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2608.jpg,Logam,6.07,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2843.jpg,Logam,9.95,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8445.jpg,Logam,3.51,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2717.jpg,Logam,7.54,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4980.jpg,Logam,6.64,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2554.jpg,Logam,9.88,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2671.jpg,Logam,10.92,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2516.jpg,Logam,8.07,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8542.jpg,Logam,2.23,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8688.jpg,Logam,4.83,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1683.jpg,Logam,9.1,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2060.jpg,Logam,12.15,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8592.jpg,Logam,3.03,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1624.jpg,Logam,5.47,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2721.jpg,Logam,4.91,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4930.jpg,Logam,8.12,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1747.jpg,Logam,7.86,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1915.jpg,Logam,5.67,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_5022.jpg,Logam,7.06,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2015.jpg,Logam,7.02,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1628.jpg,Logam,3.96,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2703.jpg,Logam,14.15,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2140.jpg,Logam,7.64,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1637.jpg,Logam,6.25,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2792.jpg,Logam,11.69,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1784.jpg,Logam,3.88,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2673.jpg,Logam,6.16,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2530.jpg,Logam,9.58,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1657.jpg,Logam,3.18,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2123.jpg,Logam,11.22,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2017.jpg,Logam,8.74,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1850.jpg,Logam,5.14,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4999.jpg,Logam,6.3,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_5004.jpg,Logam,4.7,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8462.jpg,Logam,5.12,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1902.jpg,Logam,5.55,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8693.jpg,Logam,2.9,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2137.jpg,Logam,7.12,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2098.jpg,Logam,8.89,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1778.jpg,Logam,4.61,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2652.jpg,Logam,13.39,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2613.jpg,Logam,5.6,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1861.jpg,Logam,11.07,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2761.jpg,Logam,14.44,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_5030.jpg,Logam,6.95,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8460.jpg,Logam,3.41,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1976.jpg,Logam,6.91,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4967.jpg,Logam,8.75,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2538.jpg,Logam,7.74,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1832.jpg,Logam,10.09,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8708.jpg,Logam,5.7,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2013.jpg,Logam,7.33,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8548.jpg,Logam,3.88,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2551.jpg,Logam,5.93,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8683.jpg,Logam,3.02,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8433.jpg,Logam,2.5,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2564.jpg,Logam,14.14,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4947.jpg,Logam,5.3,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2825.jpg,Logam,9.28,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8450.jpg,Logam,4.49,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2033.jpg,Logam,8.32,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1805.jpg,Logam,5.2,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2631.jpg,Logam,10.59,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2822.jpg,Logam,12.67,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1858.jpg,Logam,7.99,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_5038.jpg,Logam,10.24,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2079.jpg,Logam,13.37,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8427.jpg,Logam,2.9,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2645.jpg,Logam,10.42,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8773.jpg,Logam,6.09,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1932.jpg,Logam,5.54,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4979.jpg,Logam,13.36,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8540.jpg,Logam,4.42,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1751.jpg,Logam,11.16,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2694.jpg,Logam,5.35,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2837.jpg,Logam,9.89,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4936.jpg,Logam,6.67,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2146.jpg,Logam,11.91,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8674.jpg,Logam,4.1,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8643.jpg,Logam,2.65,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4985.jpg,Logam,7.52,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1838.jpg,Logam,5.36,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4960.jpg,Logam,5.3,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1717.jpg,Logam,10.28,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1759.jpg,Logam,13.61,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1692.jpg,Logam,4.28,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1931.jpg,Logam,7.65,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2059.jpg,Logam,4.49,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2807.jpg,Logam,5.56,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2629.jpg,Logam,6.51,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2553.jpg,Logam,13.51,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2047.jpg,Logam,6.69,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1973.jpg,Logam,11.38,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2576.jpg,Logam,11.63,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4949.jpg,Logam,6.25,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2766.jpg,Logam,4.66,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2519.jpg,Logam,8.4,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2523.jpg,Logam,6.21,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8547.jpg,Logam,3.37,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1841.jpg,Logam,3.57,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2038.jpg,Logam,8.69,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1806.jpg,Logam,4.73,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1661.jpg,Logam,13.15,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8567.jpg,Logam,4.91,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8425.jpg,Logam,4.09,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2651.jpg,Logam,8.0,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4955.jpg,Logam,8.79,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_5028.jpg,Logam,5.84,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8470.jpg,Logam,2.38,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1868.jpg,Logam,5.45,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2747.jpg,Logam,7.79,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1656.jpg,Logam,5.62,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8694.jpg,Logam,5.44,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1647.jpg,Logam,7.04,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1913.jpg,Logam,5.42,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8531.jpg,Logam,4.28,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_5027.jpg,Logam,5.35,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2614.jpg,Logam,10.77,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2570.jpg,Logam,4.95,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2552.jpg,Logam,4.48,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8472.jpg,Logam,3.49,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2810.jpg,Logam,14.03,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8739.jpg,Logam,9.73,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1735.jpg,Logam,4.35,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1835.jpg,Logam,5.54,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_4982.jpg,Logam,3.91,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8477.jpg,Logam,5.39,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1623.jpg,Logam,6.18,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1978.jpg,Logam,7.74,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8671.jpg,Logam,2.84,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1706.jpg,Logam,6.11,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1734.jpg,Logam,7.04,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2515.jpg,Logam,10.05,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2633.jpg,Logam,9.12,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_5053.jpg,Logam,4.29,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2715.jpg,Logam,6.4,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2699.jpg,Logam,13.37,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2498.jpg,Logam,7.09,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2007.jpg,Logam,6.42,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1929.jpg,Logam,8.11,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1914.jpg,Logam,4.31,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2511.jpg,Logam,7.86,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1847.jpg,Logam,3.49,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1689.jpg,Logam,7.47,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2126.jpg,Logam,13.25,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1971.jpg,Logam,6.87,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1634.jpg,Logam,8.08,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2070.jpg,Logam,4.3,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1739.jpg,Logam,2.82,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2676.jpg,Logam,11.24,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1966.jpg,Logam,14.42,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2134.jpg,Logam,10.58,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1714.jpg,Logam,8.94,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2106.jpg,Logam,7.25,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2076.jpg,Logam,13.83,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8546.jpg,Logam,4.24,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2830.jpg,Logam,8.22,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2032.jpg,Logam,8.7,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_1811.jpg,Logam,12.31,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8419.jpg,Logam,2.22,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2074.jpg,Logam,8.17,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_2148.jpg,Logam,3.6,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
R_8440.jpg,Logam,2.04,JPEG,Dapat mencemari tanah,Didaur ulang di industri logam,Anorganik,Sedang
